Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Graham Pauley,MIA,16.27,63.5721,56.6575,12.6096,7.7873,2.8748,0.2112,1.7363,6.7361,6.6751,5.5562,0.0636,13.7791,0.5721,0.4854,0.3009,,1.0511,0.3265,0.222558,0.0874,0.216748,0.403234,0.296152,0.37269,0.29788,0.668842,0.150132,4.40432,0.261205,-0.02,0.00291526,6.50259,-0.982788,85.8223,-0.0170847,0.011,-1.07894148491323,0.05900000035762787,0.101897,999.0,,,,,,,66.2,4.1375,66.2,4.1375,,,,,,,,,,,,,,,,,,,Graham Pauley,31363,688363
Andrew Benintendi,CHW,66.22,285.944,256.151,62.3827,42.1907,10.6673,1.3001,8.2246,30.7164,31.8018,25.4205,0.5719,57.0705,1.7157,2.0589,0.5978,,1.5087,0.578,0.243538,0.0889002,0.199586,0.445423,0.31372,0.391659,0.312951,0.705379,0.148121,3.47827,0.280735,-0.206,-0.299524,32.6958,-0.973035,96.8747,-0.505524,-0.55,-1.5569546818733215,-7.508000195026398,0.100911,735.8099975585938,,,,,,,286.0,4.333333333,286.0,4.333333333,,,,,,,,,,,,,,,,,,,Andrew Benintendi,17901,643217
Triston Casas,BOS,10.77,45.0335,38.3534,9.102,5.3686,1.8261,0.1194,1.7879,5.4414,5.6611,5.8589,0.4053,11.414,0.4053,0.3181,0.0978,,0.1862,0.0668,0.237319,0.130101,0.253456,0.513308,0.34196,0.431007,0.33998,0.772967,0.193688,3.03696,0.28717,-0.062,-0.0496282,6.12306,0.820538,111.322,-0.111628,-0.01,0.4882259890437126,-1.136000046506524,0.0955655,746.0599975585938,,,,,,,55.0,5.0,55.0,5.0,,,,,,,,,,,,,,,,,,,Triston Casas,22514,671213
Ryan Mountcastle,BAL,17.01,71.8085,65.8385,16.5275,10.732,3.2902,0.1317,2.3735,7.9819,8.8734,4.7322,0.0,17.6381,0.5745,0.5159,0.1475,,0.3949,0.1395,0.251031,0.0659002,0.245627,0.268294,0.304687,0.413155,0.316078,0.717842,0.162124,3.14217,0.30542,0.033,-0.0631936,8.39049,-0.0646957,100.7,-0.0301937,0.092,0.02893400937318802,-1.6410000398755074,0.0932176,748.0900268554688,,,,,,,74.7,4.394117647,74.7,4.394117647,,,,,,,,,,,,,,,,,,,Ryan Mountcastle,18373,663624
Denzel Clarke,ATH,16.24,62.0451,55.7586,12.5388,8.2905,2.65,0.4272,1.171,6.7079,5.8977,4.6472,0.0,20.3853,0.8686,0.4667,0.304,,1.8934,0.4645,0.224877,0.0749004,0.328556,0.227968,0.292424,0.350728,0.288237,0.643152,0.125851,6.13577,0.327895,0.019,0.115006,5.86777,-1.4378,77.5127,0.134006,-0.034,-1.5075185000896454,0.2369999960064888,0.0930441,728.3300170898438,,,,,,,56.7,3.54375,56.7,3.54375,,,,,,,,,,,,,,,,,,,Denzel Clarke,29858,672016
Christian Moore,LAA,9.49,37.8125,32.9244,7.4145,4.9458,1.35,0.2805,0.8382,3.8982,3.6289,4.1556,0.0378,11.2766,0.3025,0.2834,0.1466,,0.693,0.2237,0.225198,0.1099,0.298225,0.368515,0.315208,0.359615,0.304003,0.674823,0.134417,5.28854,0.311776,-0.003,-0.00277432,4.05295,-0.399325,89.8715,-0.00577432,-0.004,-0.45636653946712613,0.028000001329928637,0.0920455,748.3499755859375,,,,,,,32.4,3.6,32.4,3.6,,,,,,,,,,,,,,,,,,,Christian Moore,34979,695681
Jace Jung,DET,13.41,53.7685,46.294,9.7665,6.1536,2.225,0.1028,1.2851,5.6263,5.126,6.4845,0.0,14.5687,0.3764,0.3962,0.2175,,0.3141,0.1047,0.210967,0.1206,0.270952,0.445098,0.310496,0.346749,0.298506,0.657245,0.135782,3.12436,0.275045,0.007,-0.0490604,5.52675,-0.804287,87.0595,-0.0420604,0.072,-0.860683087259531,-0.1510000079870224,0.089761,999.0,,,,,,,43.2,3.323076923,43.2,3.323076923,,,,,,,,,,,,,,,,,,,Jace Jung,31437,690291
Orlando Arcia,MIN,10.41,41.6636,38.01,8.7719,5.9492,1.676,0.1017,1.045,4.1299,4.2112,2.9706,0.0,8.6131,0.2083,0.3068,0.1678,,0.3562,0.1194,0.230779,0.0712997,0.20673,0.344893,0.288001,0.362702,0.289613,0.650703,0.131923,3.4371,0.269618,-0.021,-0.026087,3.98609,-0.919633,80.5061,-0.047087,0.057,-1.0026462487876415,0.3880000002682209,0.0868465,999.0,,,,,,,36.6,3.66,36.6,3.66,,,,,,,,,,,,,,,,,,,Orlando Arcia,13185,606115
Santiago Espinal,LAD,12.46,50.2295,45.8587,11.694,8.7023,2.2346,0.0625,0.6946,5.2311,4.9102,3.4005,0.0502,6.8559,0.4018,0.3758,0.1926,,0.5238,0.1765,0.255001,0.0676993,0.136492,0.495996,0.309698,0.351894,0.296352,0.661592,0.0968933,3.46536,0.28434,0.008,-0.0336083,5.0764,-0.837927,86.6394,-0.0256083,-0.157,-0.8162470608949661,0.050999999046325684,0.0846608,999.0,,,,,,,47.3,3.941666666,47.3,3.941666666,,,,,,,,,,,,,,,,,,,Santiago Espinal,19997,669289
Spencer Jones,NYY,16.41,66.663,60.099,13.0778,7.7682,2.5409,0.1237,2.645,7.2321,7.7898,5.393,0.0667,24.893,0.5333,0.4554,0.1822,,1.7523,0.5656,0.217604,0.0808994,0.373415,0.216647,0.285859,0.396032,0.300834,0.68189,0.178427,4.55399,0.315988,-0.008,0.0462572,6.9763,-0.873017,90.019,0.0382572,0.108,-0.744562279433012,-0.7769999876618385,0.0839829,999.0,,,,,,,68.7,4.29375,68.7,4.29375,,,,,,,,,,,,,,,,,,,Spencer Jones,31532,682987
Blake Perkins,MIL,14.64,59.0225,51.5123,11.2139,7.7885,2.19,0.2486,0.9868,5.8522,5.2834,6.398,0.059,15.3816,0.4722,0.4387,0.2013,,2.0476,0.6431,0.217694,0.108399,0.260606,0.415951,0.307442,0.32733,0.289145,0.634771,0.109636,5.22574,0.287419,0.027,0.0683769,5.62478,-1.32489,81.9918,0.0953769,-0.158,-1.156839519739151,0.085999995470047,0.0819472,999.0,,,,,,,43.8,2.92,43.8,2.92,,,,,,,,,,,,,,,,,,,Blake Perkins,19921,663368
James McCann,ARI,17.89,70.6707,65.2621,15.367,10.33,3.1826,0.1208,1.7336,7.0765,7.5588,3.7314,0.0,18.0319,0.848,0.5321,0.2971,,0.3506,0.1162,0.235466,0.0527998,0.255154,0.206933,0.283436,0.367625,0.288626,0.651061,0.132159,3.17453,0.296193,-0.148,-0.0565141,6.70551,-1.6157,79.8963,-0.204514,-0.02,-1.8783282041549683,1.4710000567138195,0.0800209,999.0,,,,,,,61.5,3.416666666,61.5,3.416666666,,,,,,,,,,,,,,,,,,,James McCann,12859,543510
Charles McAdoo,TOR,21.7,87.1506,78.7198,17.5613,11.5716,3.4551,0.2689,2.2658,8.9331,8.9639,6.789,0.0872,23.6159,0.6972,0.6453,0.2993,,2.1517,0.6684,0.223086,0.0778996,0.270978,0.287476,0.288395,0.36016,0.289081,0.648555,0.137074,4.7834,0.285986,-0.007,0.0556683,8.30092,-1.96073,81.5039,0.0486683,-0.275,-1.847840640693903,-0.4479999989271164,0.0784648,999.0,,,,,,,74.3,3.377272727,74.3,3.377272727,,,,,,,,,,,,,,,,,,,Charles McAdoo,33323,807727
Jonah Cox,SFG,7.57,30.7914,28.0951,6.9836,4.9956,1.162,0.3731,0.453,3.3369,2.8093,2.0353,0.0308,7.5857,0.3079,0.2198,0.1333,,1.8332,0.4991,0.24857,0.0660996,0.246358,0.268307,0.30422,0.364864,0.297722,0.669084,0.116294,7.22767,0.322082,-0.005,0.123189,3.14567,-0.479906,89.4588,0.118189,0.106,-0.26420507580041885,0.0429999977350235,0.0772246,999.0,,,,,,,23.9,2.9875,23.9,2.9875,,,,,,,,,,,,,,,,,,,Jonah Cox,33270,813841
Yohendrick Piñango,TOR,17.94,75.6783,67.9905,16.1148,10.5444,3.5905,0.1344,1.8455,8.1769,7.7941,6.3494,0.1514,17.5143,0.5297,0.5449,0.2638,,0.4925,0.1598,0.237015,0.0838999,0.231431,0.362527,0.3049,0.375208,0.302574,0.680109,0.138193,3.33236,0.29017,-0.008,-0.0585338,8.02507,-0.885764,90.6782,-0.0665338,-0.004,-0.896527536213398,-1.0270000020973384,0.0752968,999.0,,,,,,,73.0,4.055555555,73.0,4.055555555,,,,,,,,,,,,,,,,,,,Yohendrick Pinango,26664,682818
Hyeseong Kim,LAD,11.47,44.3429,40.5643,10.2868,8.0001,1.5261,0.2128,0.5478,4.6499,4.1723,2.9133,0.0443,9.3866,0.3104,0.3408,0.2141,,1.6005,0.4001,0.253592,0.0656993,0.211682,0.310368,0.306161,0.34222,0.290763,0.64838,0.0886272,5.54895,0.314459,0.002,0.096757,4.28324,-0.937973,82.8446,0.098757,0.158,-0.7974692806601524,0.12600000575184822,0.0751576,740.77001953125,,,,,,,43.0,3.909090909,43.0,3.909090909,,,,,,,,,,,,,,,,,,,Hyeseong Kim,35322,808975
Donovan Walton,LAA,11.34,44.3403,39.3393,9.2157,6.5976,1.6594,0.1255,0.8333,4.3486,4.1393,3.9507,0.133,7.8364,0.4877,0.3459,0.2166,,0.2772,0.1005,0.234262,0.0890996,0.176733,0.504147,0.309451,0.346374,0.294997,0.655825,0.112112,3.36939,0.270265,-0.02,-0.0435342,4.43316,-0.787734,83.7476,-0.0635342,-0.138,-0.9113859534263611,0.08300000429153442,0.0746241,999.0,,,,,,,38.6,3.509090909,38.6,3.509090909,,,,,,,,,,,,,,,,,,,Donovan Walton,19314,622268
Lenyn Sosa,TOR,21.69,89.9503,84.7222,20.6269,13.8157,3.8524,0.1443,2.8145,9.2443,10.5236,3.598,0.09,20.1131,0.7196,0.6605,0.25,,0.4375,0.1693,0.243465,0.0399999,0.223602,0.178888,0.278087,0.392004,0.293553,0.670091,0.148538,3.09718,0.285203,0.004,-0.0775155,8.88936,-1.70195,84.5443,-0.0735155,-0.151,-1.7091791704297066,-0.7330000102519989,0.0735701,487.05999755859375,,,,,,,87.4,3.972727272,87.4,3.972727272,,,,,,,,,,,,,,,,,,,Lenyn Sosa,22896,672820
Alika Williams,ATH,13.37,53.4707,48.7252,11.5989,8.2668,2.3178,0.219,0.7953,5.5549,4.8638,3.5184,0.0,11.0752,0.5882,0.389,0.25,,0.5203,0.1616,0.238047,0.0658005,0.207126,0.317683,0.295101,0.343572,0.286425,0.638672,0.105524,4.32728,0.290079,-0.04,-0.0277669,4.97933,-1.31664,76.2801,-0.0677669,-0.157,-1.5599848181009293,0.3840000033378601,0.071906,999.0,,,,,,,50.3,3.869230769,50.3,3.869230769,,,,,,,,,,,,,,,,,,,Alika Williams,27604,675961
Myles Straw,TOR,20.75,85.2531,76.7487,17.9421,13.5311,3.3589,0.2875,0.7646,8.0915,6.9711,7.0675,0.0853,16.4319,0.5115,0.6159,0.3095,,2.3265,0.5636,0.233777,0.0829003,0.192743,0.430109,0.300448,0.314921,0.279308,0.615369,0.081144,4.8946,0.285492,0.11,0.12274,7.45362,-2.5846,74.8584,0.23274,0.392,-2.289038196206093,-0.017000019550323486,0.0706077,999.0,,,,,,,66.9,3.185714285,66.9,3.185714285,,,,,,,,,,,,,,,,,,,Myles Straw,17620,664702
Will Benson,CIN,28.9,117.409,101.609,21.6826,12.6898,4.3046,0.726,3.9621,13.4706,12.7019,13.6076,0.4696,36.6302,0.8219,0.8574,0.5121,,2.5123,0.8152,0.213391,0.1159,0.311989,0.371486,0.308924,0.387025,0.30931,0.695949,0.173633,5.34146,0.286394,-0.143,0.0268955,13.0829,-0.741497,90.0357,-0.116105,-0.295,-1.4943901672959328,-1.5469999611377716,0.0699146,999.0,,,,,,,124.0,4.275862068,124.0,4.275862068,,,,,,,,,,,,,,,,,,,Will Benson,21853,666181
Ryan Ritter,COL,9.61,37.8886,33.943,8.2368,5.4879,1.6212,0.2807,0.8469,4.1002,3.8587,2.8113,0.0379,9.7688,0.682,0.284,0.1682,,0.5015,0.1423,0.242666,0.0741991,0.257829,0.287784,0.310976,0.381817,0.308423,0.692792,0.139151,5.04455,0.312981,0.002,-0.00544245,4.19508,-0.266157,80.6389,-0.00344245,0.125,-0.867674269946292,0.3490000069141388,0.0698431,999.0,,,,,,,39.9,3.99,39.9,3.99,,,,,,,,,,,,,,,,,,,Ryan Ritter,31500,690022
Griffin Conine,MIA,34.17,141.133,124.941,28.2558,17.1972,5.3488,0.3645,5.3453,15.8465,16.2791,13.1959,0.0,44.8913,1.4113,1.0184,0.5658,,1.5331,0.5193,0.226153,0.0935001,0.318079,0.293952,0.30493,0.403146,0.313912,0.708076,0.176993,3.89705,0.302557,-0.089,-0.0748592,16.2461,-0.371698,96.7088,-0.163859,-0.111,-0.7110939174890518,-3.084999978542328,0.0697238,999.0,,,,,,,136.3,4.008823529,136.3,4.008823529,,,,,,,,,,,,,,,,,,,Griffin Conine,21626,665052
Yoán Moncada,LAA,20.75,86.5583,76.163,17.1476,11.199,3.1929,0.537,2.2187,8.8779,8.8841,8.3962,0.0866,25.6974,1.1253,0.6614,0.2125,,0.3677,0.1272,0.225143,0.0970006,0.29688,0.326733,0.308864,0.36856,0.303629,0.677423,0.143416,3.88681,0.305243,-0.073,-0.0879257,9.2519,-0.940009,89.6172,-0.160926,-0.231,-1.2182924300432205,-1.1430000066757202,0.0696506,746.1500244140625,,,,,,,79.4,3.78095238,79.4,3.78095238,,,,,,,,,,,,,,,,,,,Yoan Moncada,17232,660162
Victor Mesa Jr.,TBR,16.76,66.1585,59.6061,13.8603,9.1354,2.8148,0.2563,1.6538,6.7833,6.9632,5.2794,0.0,15.1161,0.4631,0.5087,0.3012,,1.1293,0.4348,0.232532,0.0797992,0.228483,0.349257,0.297656,0.371591,0.298095,0.669247,0.13906,4.51015,0.281613,0.009,-0.031306,6.77851,-1.0114,86.1492,-0.022306,-0.166,-1.1004166826605797,-0.5439999848604202,0.0696198,999.0,,,,,,,62.8,3.694117647,62.8,3.694117647,,,,,,,,,,,,,,,,,,,Victor Mesa Jr.,25999,683748
Rob Refsnyder,SEA,20.66,87.8221,76.8121,17.1386,11.0614,3.3202,0.1567,2.6003,9.6203,9.1433,8.9491,0.2635,24.48,1.1417,0.6265,0.2928,,0.7392,0.249,0.223124,0.1019,0.278745,0.365568,0.311089,0.371987,0.305762,0.683076,0.148863,3.46374,0.288697,-0.071,-0.064941,9.5368,-0.803918,98.7635,-0.135941,-0.054,-0.26369981467723846,-2.1509998850524426,0.0687338,999.0,,,,,,,87.0,4.142857142,87.0,4.142857142,,,,,,,,,,,,,,,,,,,Rob Refsnyder,13770,608701
Mike Tauchman,NYM,9.68,42.5169,36.0868,8.33,5.7462,1.5796,0.089,0.9152,5.0199,3.7459,5.4634,0.0,10.0502,0.4677,0.2875,0.2115,,0.2927,0.0935,0.230832,0.1285,0.236381,0.543611,0.337099,0.35562,0.315896,0.692719,0.124788,3.39366,0.291819,-0.077,-0.0416636,4.96169,-0.0445157,102.709,-0.118664,-0.03,0.017045356333255768,-0.7079999726265669,0.0672471,999.0,,,,,,,39.0,3.9,39.0,3.9,,,,,,,,,,,,,,,,,,,Mike Tauchman,15274,643565
TJ Rumfield,COL,73.99,322.43,287.052,73.8087,49.7476,14.3378,0.9373,8.7861,35.9478,37.6584,28.4061,0.3224,59.879,4.1916,2.4033,0.3771,,1.2421,0.4641,0.257127,0.0881001,0.185712,0.474392,0.3304,0.40543,0.327022,0.735831,0.148304,3.07972,0.2945,-0.364,-0.37639,40.4974,2.5325,93.2684,-0.74039,0.068,-3.2974727749824524,-6.287000015377998,0.0661229,999.0,,,,,,,356.2,4.813513513,356.2,4.813513513,,,,,,,,,,,,,,,,,,,TJ Rumfield,29805,681198
Logan Porter,LAA,7.04,28.8081,25.1426,5.0861,3.5624,0.8897,0.0943,0.5397,2.6905,2.5023,3.0796,0.0,8.4052,0.2881,0.2071,0.0907,,0.1347,0.0451,0.20229,0.106901,0.291765,0.366392,0.294379,0.309574,0.277181,0.603953,0.107284,3.42685,0.277138,-0.027,-0.0282656,2.46965,-0.922396,75.5104,-0.0552656,-0.018,-0.886431485414505,0.5690000131726265,0.0650812,999.0,,,,,,,24.3,3.471428571,24.3,3.471428571,,,,,,,,,,,,,,,,,,,Logan Porter,20626,682515
Max Schuemann,NYY,7.78,31.4032,26.9114,5.8647,4.1815,1.1248,0.1003,0.4582,3.3138,2.6291,3.6208,0.0,7.3038,0.5025,0.2335,0.135,,1.0003,0.2887,0.217926,0.1153,0.232582,0.495742,0.31943,0.318259,0.293943,0.637689,0.100333,5.04933,0.278931,0.0,0.0376419,3.11324,-0.584369,85.3335,0.0376419,-0.201,-0.5042377673089504,0.025999993085861206,0.0639308,999.0,,,,,,,26.4,3.3,26.4,3.3,,,,,,,,,,,,,,,,,,,Max Schuemann,24488,680474
Kameron Misner,KCR,12.42,47.6105,41.7269,8.8073,5.3231,2.1065,0.2171,1.1606,5.2068,4.6499,4.9658,0.0,15.03,0.3333,0.3584,0.2262,,1.3444,0.3257,0.21107,0.1043,0.315686,0.330393,0.297701,0.355401,0.293772,0.653103,0.144331,5.62413,0.2953,-0.037,0.0790096,4.71347,-0.892488,81.0793,0.0420096,-0.239,-1.0178417600691319,-0.031999990344047546,0.0637453,999.0,,,,,,,40.5,3.375,40.5,3.375,,,,,,,,,,,,,,,,,,,Kameron Misner,26374,670224
Ryan Kreidler,MIN,31.09,122.99,107.407,21.1525,13.7066,4.4099,0.5107,2.5253,12.0356,10.8142,12.7664,0.0,38.6128,1.3529,0.9346,0.5294,,3.1972,1.1175,0.196938,0.1038,0.31395,0.330626,0.288025,0.31804,0.276564,0.606064,0.121102,5.02535,0.277176,0.052,0.033634,10.483,-3.99864,71.6335,0.085634,-0.27,-4.019058503210545,0.31099995970726013,0.0629125,999.0,,,,,,,101.0,3.258064516,101.0,3.258064516,,,,,,,,,,,,,,,,,,,Ryan Kreidler,25867,668952
Randal Grichuk,CHW,10.61,44.433,40.7406,9.9551,6.1133,2.0593,0.0867,1.6958,4.9635,5.5238,2.7948,0.0889,9.3214,0.4443,0.3188,0.1345,,0.1628,0.0617,0.244353,0.0628992,0.209785,0.299826,0.297848,0.424029,0.31577,0.721877,0.179676,2.88054,0.274923,0.022,-0.041814,5.18084,-0.0509731,98.7919,-0.019814,-0.085,-0.08296906016767025,-0.8729999884963036,0.0619231,999.0,,,,,,,48.6,4.418181818,48.6,4.418181818,,,,,,,,,,,,,,,,,,,Randal Grichuk,10243,545341
Adrian Del Castillo,ARI,17.6,73.1201,65.7195,14.6698,9.1171,3.3514,0.177,2.0243,7.6073,8.1915,6.1933,0.1462,20.7477,0.5118,0.5297,0.1658,,0.1811,0.0663,0.223218,0.0847003,0.283748,0.298505,0.29299,0.372007,0.295432,0.664997,0.148788,2.91517,0.290854,-0.048,-0.0740039,7.33605,-1.27357,84.5179,-0.122004,-0.246,-1.4557037726044655,-0.3240000084042549,0.0604929,999.0,,,,,,,66.5,3.694444444,66.5,3.694444444,,,,,,,,,,,,,,,,,,,Adrian Del Castillo,29554,680728
Max Kepler,ARI,26.91,110.402,97.7509,23.2271,14.964,4.773,0.4203,3.0697,11.9983,12.3931,10.444,0.3312,22.297,1.104,0.7965,0.3062,,0.6494,0.204,0.237615,0.0946001,0.201963,0.468404,0.315863,0.389252,0.313318,0.705115,0.151636,3.65827,0.275447,-0.174,-0.0924696,12.6561,-0.343236,96.663,-0.26647,-0.102,-0.7004972994327545,-2.2160000801086426,0.0599581,999.0,,,,,,,108.4,4.014814814,108.4,4.014814814,,,,,,,,,,,,,,,,,,,Max Kepler,12144,596146
Stuart Fairchild,CLE,11.21,45.6426,39.9931,8.9232,5.8888,1.8182,0.2327,0.9835,4.7144,4.3764,4.3771,0.0,12.1059,0.7759,0.3362,0.1603,,1.1903,0.38,0.223118,0.0958994,0.265232,0.361567,0.309487,0.353994,0.299695,0.663481,0.130875,5.28792,0.291473,-0.036,0.0236919,4.7349,-0.639349,89.3003,-0.0123081,-0.184,-0.5868814373388886,-0.43299999833106995,0.0597382,999.0,,,,,,,42.5,3.863636363,42.5,3.863636363,,,,,,,,,,,,,,,,,,,Stuart Fairchild,20321,656413
Nelson Velázquez,STL,17.72,73.5877,65.6245,14.4899,8.7302,2.6833,0.1614,2.915,8.2287,9.1858,6.5125,0.0736,20.4289,0.7359,0.5361,0.1787,,0.7435,0.2558,0.2208,0.0884998,0.277613,0.318789,0.296126,0.399866,0.307764,0.695992,0.179066,3.61681,0.270336,0.096,-0.0404751,8.10891,-0.555762,96.0316,0.0555249,-0.051,-0.28852230310440063,-1.4620000123977661,0.0597287,748.5599975585938,,,,,,,75.2,4.177777777,75.2,4.177777777,,,,,,,,,,,,,,,,,,,Nelson Velazquez,23359,676369
Jahmai Jones,DET,20.0,86.2462,74.9123,16.9616,10.5237,3.6538,0.4557,2.3285,9.7441,9.0278,9.1852,0.0862,22.8333,1.2937,0.6147,0.2404,,1.573,0.5412,0.226419,0.1065,0.264746,0.402272,0.319054,0.38061,0.313611,0.699664,0.154191,4.95209,0.29054,-0.003,-0.0181964,9.90722,-0.247948,97.3299,-0.0211964,-0.02,-0.2921386957168579,-2.162999887019396,0.0589423,999.0,,,,,,,81.6,4.08,81.6,4.08,,,,,,,,,,,,,,,,,,,Jahmai Jones,18872,663330
Derek Hill,CHW,16.4,65.6842,59.8789,13.57,9.3487,2.3899,0.2151,1.6163,6.6305,6.5742,4.2629,0.0,18.9756,0.7882,0.4887,0.2655,,2.8774,0.9037,0.226624,0.0648999,0.288891,0.224652,0.284645,0.354699,0.285302,0.639344,0.128075,5.46473,0.300528,0.026,0.12849,6.05771,-1.67635,78.0749,0.15449,-0.293,-1.539872169494629,-0.21300001442432404,0.0568362,999.0,,,,,,,60.9,3.80625,60.9,3.80625,,,,,,,,,,,,,,,,,,,Derek Hill,16947,656537
Andrés Chaparro,WSN,15.14,66.3521,59.2477,13.8741,8.4025,3.0739,0.0876,2.3101,7.5724,7.8418,5.8788,0.1327,15.3748,0.5972,0.4843,0.1442,,0.2972,0.1055,0.234171,0.0886001,0.231715,0.382366,0.307366,0.405982,0.315032,0.713348,0.171811,2.78259,0.275025,-0.05,-0.0619382,7.6974,-0.115311,98.8337,-0.111938,0.036,-0.20310942828655243,-1.3520000129938126,0.0562352,999.0,,,,,,,67.9,4.526666666,67.9,4.526666666,,,,,,,,,,,,,,,,,,,Andres Chaparro,21797,665953
CJ Kayfus,CLE,12.16,49.0952,43.3986,9.9958,6.2899,2.1199,0.2599,1.326,5.1849,5.245,4.5119,0.0,13.8398,0.6382,0.364,0.1825,,0.4886,0.1655,0.230325,0.091901,0.281897,0.326009,0.309652,0.38281,0.309096,0.692461,0.152484,4.32516,0.303174,0.027,-0.0307632,5.4623,-0.31848,95.6926,-0.00376318,0.014,-0.25256758579052985,-0.9369999747723341,0.0548031,999.0,,,,,,,46.2,3.85,46.2,3.85,,,,,,,,,,,,,,,,,,,CJ Kayfus,33704,692216
Elias Díaz,TEX,7.23,28.3206,25.8105,5.6304,3.7564,1.1067,0.039,0.7284,2.7816,2.8769,1.923,0.0283,7.0463,0.2549,0.2136,0.1186,,0.0944,0.0295,0.218144,0.0679012,0.248805,0.272909,0.27687,0.348711,0.278795,0.625581,0.130567,2.63012,0.268612,-0.077,-0.0245021,2.46442,-0.870218,75.3098,-0.101502,-0.031,-0.9241816475987434,0.5719999857246876,0.0534779,999.0,,,,,,,25.9,3.7,25.9,3.7,,,,,,,,,,,,,,,,,,,Elias Diaz,11680,553869
Esmerlyn Valdez,PIT,10.51,41.2416,36.2682,8.2972,5.0532,1.6949,0.0695,1.4796,4.6123,4.8364,3.9839,0.0,11.555,0.4949,0.3118,0.1828,,0.1705,0.0574,0.228773,0.096599,0.280178,0.344777,0.311164,0.401727,0.316793,0.71289,0.172953,2.91123,0.289551,-0.003,-0.0399321,4.84246,-0.0135829,98.1209,-0.0429321,0.0,-0.1342347078025341,-0.652999997138977,0.0532766,999.0,,,,,,,36.0,3.272727272,36.0,3.272727272,,,,,,,,,,,,,,,,,,,Esmerlyn Valdez,29005,699013
Braden Shewmake,HOU,13.06,53.4337,49.3894,10.9785,7.3084,2.2474,0.2781,1.1446,5.157,5.2547,2.9976,0.0,10.6977,0.4809,0.3853,0.1805,,0.964,0.2767,0.222285,0.0560995,0.200205,0.28021,0.271477,0.348575,0.275459,0.620051,0.12629,4.87086,0.259248,-0.015,0.0221585,4.50715,-1.78446,72.213,0.00715851,0.096,-1.7397074773907661,0.3760000020265579,0.0525947,999.0,,,,,,,38.7,2.976923076,38.7,2.976923076,,,,,,,,,,,,,,,,,,,Braden Shewmake,25817,669699
Rafael Flores Jr.,PIT,4.51,18.2154,16.3002,3.665,2.4705,0.7163,0.0673,0.4109,1.8401,1.8011,1.5574,0.0,5.2552,0.1457,0.136,0.076,,0.0757,0.0242,0.224844,0.0854992,0.288503,0.296354,0.295938,0.352671,0.29106,0.648608,0.127827,3.46312,0.302142,-0.007,-0.0168924,1.76381,-0.380984,80.6472,-0.0238924,0.003,-0.4392029941082001,0.37899998715147376,0.0523609,999.0,,,,,,,15.3,3.06,15.3,3.06,,,,,,,,,,,,,,,,,,,Rafael Flores Jr.,31991,804668
Cooper Pratt,MIL,6.89,27.9315,24.614,5.3387,3.8171,0.9291,0.1692,0.4234,2.7769,2.424,2.6926,0.0279,5.5948,0.3072,0.2058,0.1118,,0.808,0.2319,0.216897,0.0964001,0.200304,0.481268,0.299735,0.320001,0.282132,0.619736,0.103104,5.45519,0.26143,-0.005,0.0305111,2.50513,-0.783701,77.2294,0.0255111,0.0,-0.7237966787070036,0.3440000116825104,0.051751,999.0,,,,,,,16.8,2.4,16.8,2.4,,,,,,,,,,,,,,,,,,,Cooper Pratt,sa3022867,806198
Leo Rivas,SEA,4.76,18.5435,15.3504,3.1074,2.3318,0.4964,0.0756,0.2036,1.9054,1.3565,2.7222,0.0185,4.9551,0.2411,0.1391,0.0908,,0.5757,0.1457,0.202431,0.146801,0.267215,0.549373,0.328985,0.28441,0.289415,0.613395,0.0819783,5.17884,0.281082,0.005,0.027423,1.77118,-0.412245,87.6484,0.032423,-0.087,-0.23705202341079712,0.08799999952316284,0.0513739,999.0,,,,,,,12.7,2.54,12.7,2.54,,,,,,,,,,,,,,,,,,,Leo Rivas,21009,660844
Rodolfo Durán,SDP,4.54,17.1558,15.5792,3.4146,2.1999,0.6734,0.0668,0.4745,1.7729,1.7732,1.17,0.0343,4.1222,0.1887,0.1303,0.0876,,0.1241,0.032,0.219177,0.0681986,0.24028,0.283829,0.27966,0.362349,0.284672,0.642009,0.143172,4.06373,0.264569,-0.005,-0.00697328,1.57354,-0.446493,81.9459,-0.0119733,0.058,-0.3768776562064886,0.4359999895095825,0.0509921,999.0,,,,,,,6.7,1.34,6.7,1.34,,,,,,,,,,,,,,,,,,,Rodolfo Duran,20958,660710
